Id,Community,retweeted_screen_name,Text,Time
19489239,2,Jerusalem_Post,"RT @Jerusalem_Post: 🇲🇦According to date, #Morocco is 6th in the world in terms of percentage of its vaccinated population, after #Israel, t…",2021-03-01T20:27:27.000Z
110840720,2,LisaVanderpump,"RT @LisaVanderpump: Yep this is my day in Beverly Hills lol...so don’t show up here without a dog, something pink and a ridiculous grin on…",2021-03-01T16:16:37.000Z
14647570,2,sciam,"RT @sciam: When getting vaccinated against covid-19, there’s no sense being picky. You should take the first authorized vaccine that’s offe…",2021-03-01T21:47:59.000Z
924842503869730817,2,vvictorman_uel,RT @vvictorman_uel: it is your moral duty to get vaccinated if you are eligible!!! the way the vaccines have been badly distributed is on t…,2021-03-01T18:50:49.000Z
95464071,2,NotABigJerk,RT @ActNormalOrElse: literally everyone needs it,2021-03-01T17:24:16.000Z
2530363285,4,tv3_ghana,RT @tv3_ghana: [Video] President @NAkufoAddo takes COVID vaccine at 37 Military Hospital. #3NewsGH https://t.co/fkWrjHYmTp,2021-03-01T09:58:18.000Z
2800183793,4,WHOGhana,RT @WHOGhana: The arrival of the #COVID19Vaccine into Ghana is a momentous occasion and critical in bringing the pandemic to an end. https:…,2021-03-01T17:42:56.000Z
42589739,2,BurnetInstitute,RT @BurnetInstitute: The projected two-year delay between vaccinating the world’s rich and the poor is both morally unacceptable and the bi…,2021-03-01T05:42:58.000Z
2353701600,2,DrNancyM_CDC,"RT @DrNancyM_CDC: Today @US_FDA granted emergency use authorization of Johnson &amp; Johnson’s Janssen #COVID19 vaccine.
Tomorrow, Feb 28, 11 a…",2021-03-01T02:55:26.000Z
43332560,2,JoeBrunoWSOC9,"RT @JoeBrunoWSOC9: Eligible for the vaccine in NC starting March 10:

- College instructors/ support
- Grocery workers
- Restaurant workers…",2021-03-01T21:15:42.000Z
1299160007620034560,2,gtconway3dg,"RT @gtconway3dg: Trump didn't tell anyone that he got the vaccine because he probably believed it would make him appear weak. 

Meanwhile h…",2021-03-01T19:48:43.000Z
14437914,2,NewsHour,"RT @NewsHour: NEW: U.S. health advisers have endorsed a one-dose COVID-19 vaccine from Johnson &amp; Johnson, putting the nation on the cusp of…",2021-03-01T04:11:02.000Z
24906110,2,willjawando,RT @willjawando: There is no justification for pointing to vaccine hesitancy when the real problem is vaccine access. Rapid and equitable v…,2021-03-01T01:01:06.000Z
3318734252,2,IndignantMN,"RT @IndignantMN: If you know anyone aged 65+ in Northwest Minnesota, Thrifty White has *dozens* of vaccine appointments available, includin…",2021-03-01T01:58:10.000Z
16949344,5,bmj_latest,"RT @bmj_latest: As testing and the Oxford AstraZeneca vaccine are hailed as UK pandemic successes, why won’t Oxford University or the gover…",2021-03-01T17:45:24.000Z
296260628,5,healthdpt,"RT @healthdpt: People who are aged 60-64 can now book a Covid-19 vaccine online.

To make an appointment please visit the online portal htt…",2021-03-01T21:49:18.000Z
1005085697018138624,2,nataliexdean,"RT @nataliexdean: VACCINE EFFICACY 101: A biostatistician's primer

Ten tweets to cover:

- How is vaccine efficacy calculated?
- Distingui…",2021-03-01T03:39:28.000Z
246961837,2,DrPanMD,"RT @DrPanMD: Anti-vax extremists have threatened and assaulted #publichealth advocates, blocked a #COVIDVaccine site and harassed parents &amp;…",2021-03-01T01:52:26.000Z
827119753537937408,2,Rosewind2007,"RT @Rosewind2007: @TwitterSafety How do we report such misleading information?

If I see a tweet with lies about the #COVID19Vaccine exactl…",2021-03-01T20:31:57.000Z
1080586433088258048,2,GovSisolak,"RT @GovSisolak: Great news! Our 1st allocation of the J&amp;J #COVID19 vaccine is 24,000 doses - the doses are on the way now. That's in additi…",2021-03-01T20:34:57.000Z
86141342,2,ABCWorldNews,"RT @ABCWorldNews: Now that Johnson &amp; Johnson has been authorized as the third COVID-19 vaccine for use in the U.S., the manufacturer is aim…",2021-03-01T00:24:46.000Z
41822696,5,UKHSA,RT @PHE_uk: NEW: The Joint Committee on Vaccination and Immunisation (JCVI) has advised the government to invite all people on the GP Learn…,2021-03-01T03:49:58.000Z
2704294333,2,DeItaone,"RT @DeItaone: JOHNSON &amp; JOHNSON CEO SAYS AMERICANS SHOULD BE ABLE TO GET ITS VACCINE IN NEXT 24-48 HOURS -NBC NEWS INTERVIEW
$JNJ",2021-03-01T12:21:33.000Z
3295423333,2,FirstSquawk,RT @FirstSquawk: JOHNSON &amp; JOHNSON CEO SAYS AMERICANS SHOULD BE ABLE TO GET ITS VACCINE IN NEXT 24-48 HOURS -NBC NEWS INTERVIEW,2021-03-01T12:13:18.000Z
139568810,2,DanRShafer,"RT @DanRShafer: NEW: Wisconsin now ranks THIRD in the nation for vaccine distribution. 

More than 50% of those over 65 have received their…",2021-03-01T01:50:10.000Z
252751061,2,Quicktake,"RT @Quicktake: 🇬🇭🇨🇮 Ghana and Ivory Coast are the first nations in the world to receive Covid-19 vaccines through Covax. 

The global vacci…",2021-03-01T20:52:13.000Z
190474968,2,cpolom,RT @cpolom: BREAKING: @AZDHS will open ~ 50K vaccination appointments at State Farm Stadium &amp; Phoenix Municipal Stadium March 2 at 12p to t…,2021-03-01T22:05:02.000Z
42891240,2,laloalcaraz,"RT @laloalcaraz: Covid-19 Vaccination rates. (From Dec-Jan, roughly, source is the CDC). Please share #laloalcaraz cartoons https://t.co/0W…",2021-03-01T01:23:13.000Z
305023825,5,caulmick,"RT @caulmick: Coombe master did not vaccinate students on standby, inquiry hears (via @IrishTimes)

▪️Michael O’Connell’s argument for allo…",2021-03-01T12:26:55.000Z
47678782,2,megtirrell,"RT @megtirrell: FDA advisory panel votes on J&amp;J #covid19 vaccine:

Based on the totality of scientific evidence available, do the benefits…",2021-03-01T10:18:05.000Z
23820899,2,WFLA,RT @WFLA: Nikki Fried calls on congress to investigate Florida's 'politically-driven' vaccine distribution https://t.co/MjdETHec7X,2021-03-01T18:13:11.000Z
20286125,2,ChrisDaniels_TV,"RT @ChrisDaniels5: INBOX: Seattle planning to open mass vaccination site at the Lumen (formerly CenturyLink) Field Event Center.

Partnersh…",2021-03-01T20:16:32.000Z
75937326,2,mlipsitch,RT @mlipsitch: New preprint on estimating and Interpreting vaccine efficacy trial results for infection and transmission | medRxiv. With ⁦@…,2021-03-01T02:16:06.000Z
22240612,2,AlArabiya_Eng,"RT @AlArabiya_Eng: ICYMI: #SaudiArabia launched drive-thru #coronavirus vaccination stations in Riyadh, Mecca, Medina and Abha, the Ministr…",2021-03-01T05:44:52.000Z
1569516212,2,lmnhzd,RT @lmnhzd: The most disrespectful shit is how tourists are arriving to Hawai’i and receiving vaccine shots. Our front line workers continu…,2021-03-01T02:38:35.000Z
15566012,2,eliasmakos,"RT @eliasmakos: On Thursday, people 85+ living in Montreal/Laval could sign up for COVID vaccination. That was expanded to 80+ on Friday af…",2021-03-01T04:57:21.000Z
3947025803,2,bridget_joy_,"RT @bridget_joy_: I can legit sign up to get the vaccine bc of the type of company I work for, but I also literally work at my kitchen tabl…",2021-03-01T22:56:38.000Z
242261167,7,infamouspen,RT @infamouspen: Sis wala kasi siyang Phase III Clinical Trial data which is a very important piece of information you need to have when de…,2021-03-01T07:43:00.000Z
232427887,2,jjhorgan,"RT @jjhorgan: More than 400,000 British Columbians will be immunized from March to early April as we move into the next phase of the larges…",2021-03-01T22:00:46.000Z
3138945535,7,EdselSalvana,RT @EdselSalvana: I'm alive! Arm hurts but that's just my immune cells getting ready to churn out anti-COVID antibodies. #2 to get vaccinat…,2021-03-01T09:51:09.000Z
16077204,2,a_picazo,RT @a_picazo: Do not take medical advice or guidance from religious bodies. https://t.co/Lrpww2nsyo,2021-03-01T19:27:44.000Z
16711026,2,Politics_PR,RT @Politics_PR: DeSantis slammed in Florida editorial for hiding COVID vaccine info as state reels https://t.co/SLrd2uxr0Q https://t.co/2l…,2021-03-01T00:50:37.000Z
1132399654518308865,4,biawurbi,RT @biawurbi: your own life and health is at risk so a vaccine has been made to protect you against a virus that has killed 2.53M people in…,2021-03-01T13:47:44.000Z
962069820,5,DanKaszeta,"RT @DanKaszeta: So, this is why it's not OK to refuse the vaccine if you are medically eligible for it... The vaccine isn't about just prot…",2021-03-01T10:01:38.000Z
981960751777767424,2,BeaHero,"RT @BeaHero: Watch. Listen. 

Today, @Rachael_Scar shared her and @AdyBarkan’s COVID story. 

They can’t wait on pharma to figure this out…",2021-03-01T09:04:37.000Z
16076032,2,ggreenwald,"RT @ggreenwald: Brazil’s ICU units and health care system generally are so overloaded with skyrocketing COVID cases — from mass gatherings,…",2021-03-01T19:43:01.000Z
169050333,2,lorraine,"RT @lorraine: 'We've worked so hard on the frontline, putting ourselves at risk. Now we've got to do the right thing.'

@DrAmirKhanGP appea…",2021-03-01T17:16:59.000Z
1901298962,2,Naija_PR,"RT @Naija_PR: Ghana’s President Nana Akufo-Addo this morning became the world’s first recipient of a coronavirus vaccine from Covax, a glob…",2021-03-01T10:15:08.000Z
21866939,2,itvnews,"RT @itvnews: More than 20 million people in the UK have now been given their first dose of a coronavirus vaccine, the Government has said.…",2021-03-01T00:12:11.000Z
25088746,2,SABCNews,RT @SABCNews: President Cyril Ramaphosa says phase two of the coronavirus vaccine rollout is expected to take place from the end of this mo…,2021-03-01T10:21:27.000Z
279788564,7,teddyboylocsin,RT @teddyboylocsin: call this anecdotal vaccination.,2021-03-01T16:05:18.000Z
36670025,2,BBCAfrica,"RT @BBCAfrica: African countries are starting mass Covid vaccination drives using vaccines supplied through Covax, a scheme set up to share…",2021-03-01T20:18:31.000Z
39308549,3,DailyCaller,"RT @DailyCaller: BIDEN: ""Just over four weeks ago, America had no real plan to vaccinate most of the country. My predecessor, as my mother…",2021-03-01T17:19:45.000Z
5695632,2,BuzzFeed,"RT @BuzzFeed: In a vitriolic rant, host Matthias Matuschik likened the Korean group to ""a virus that we'll hopefully have a vaccine for soo…",2021-03-01T14:00:14.000Z
624413,2,MarketWatch,"RT @MarketWatch: Dr. Anthony Fauci says the best coronavirus vaccine to take is the one that's most available to you.
https://t.co/FuX0KPpQ…",2021-03-01T00:03:07.000Z
90651198,2,GregAbbott_TX,"RT @GregAbbott_TX: Today Texas surpassed 5 million vaccines administered.

Those numbers will increase rapidly with the 1.5 million vaccine…",2021-03-01T00:02:07.000Z
61802282,2,TheRaDR,"RT @TheRaDR: Ah yes, when your alliance to decades old fetal cells comes in conflict with the possibility of actually saving people’s lives…",2021-03-01T19:43:29.000Z
244030590,5,OmarSShakir,RT @OmarSShakir: “Vaccinating only those Palestinians who come in contact w Israelis reinforces that to Israeli authorities Palestinian lif…,2021-03-01T08:08:39.000Z
100136358,2,Karnythia,RT @Karnythia: With the way politicians are trying to keep BIPOC communities from accessing the vaccine you can tell it is not the danger.,2021-03-01T17:45:19.000Z
500964316,2,PHLPublicHealth,"RT @PHLPublicHealth: Our FEMA mass vaccination site, opening in early March, will receive 42,000 doses of vaccine a week directly from the…",2021-03-01T12:05:29.000Z
85553575,2,dstfelix,RT @dstfelix: to the south brooklyn 65+ girlies: the el caribe vaccination pop up has a lot of open slots. the positivity rate in these zip…,2021-03-01T18:17:43.000Z
3277891994,2,KingJosiah54,RT @KingJosiah54: Trump and Melania getting the vaccine while saying covid is a hoax https://t.co/BmRbltsz6b,2021-03-01T23:56:24.000Z
390039185,5,cstross,RT @cstross: Reminder that fighter pilots have ejector seats and special forces troops have medevac backup. While frontline medical staff i…,2021-03-01T10:48:18.000Z
725864212640219138,2,gastationbarbie,RT @gastationbarbie: omg she’s giving him the covid vaccine https://t.co/5eg0tmxS6v,2021-03-01T06:38:02.000Z
826351383855058944,2,acekatana,RT @acekatana: Black vax hesitancy makes headlines because there is a need to preemptively blame Black people for the genocidal disparity i…,2021-03-01T21:02:58.000Z
626470812,5,Zubhaque,"RT @Zubhaque: This appalling situation where officials are trying to locate a person who has slipped through our porous borders, with the t…",2021-03-01T09:00:59.000Z
817083,2,EricaJoy,"RT @EricaJoy: it is confusing to me that vaccine sites aren't running 24/7. if someone told me ""we might call you at 3am to come in for you…",2021-03-01T03:43:30.000Z
86002394,2,bruce_arthur,"RT @bruce_arthur: This is one reason the WE ARE SO SLOW IN GETTING VACCINES sentiment bugs me, even as I too am like GIMME A VACCINE AS SOO…",2021-03-01T16:02:07.000Z
1185212394634727424,2,GatorsDaily,"RT @GatorsDaily: this is what happens when you take the ""safe"" COVID vaccine.
Why is it the government is shielding us from these side effe…",2021-03-01T03:26:51.000Z
16952753,2,AZDHS,"RT @AZDHS: #UPDATE: Arizona is adopting a new hybrid approach that provides Arizonans 55 and older eligibility, along with front line essen…",2021-03-01T21:58:18.000Z
613832082,2,mariannaspring,"RT @mariannaspring: NEW - Twitter will begin labelling misleading information about COVID-19 vaccines. 

A few weeks ago I investigated the…",2021-03-01T20:18:03.000Z
709541071106084864,2,TheRealAsswolf,"RT @TheRealAsswolf: I love that with furries coming from all walks of life we have like, the tax badger and zoology tiger, and I can get re…",2021-03-01T03:27:13.000Z
43642659,2,imjacobnotjames,RT @imjacobnotjames: Y'all. I'm so shook. I was just able to get a COVID vaccine appointment as a spouse of an educator through the @Chicka…,2021-03-01T11:41:25.000Z
738538436,2,AoDespair,RT @AoDespair: Organized religion is a continuing pratfall for humanity. It's just a fucking disaster. That is all. https://t.co/aKeue0SoVn…,2021-03-01T23:23:39.000Z
29465136,2,Mediaite,RT @Mediaite: MyPillow CEO Mike Lindell Gets MUTED During Live Interview at CPAC as He Spews Vaccine Conspiracy Theories https://t.co/QSvHU…,2021-03-01T01:12:46.000Z
87371781,2,Imani_Barbarin,"RT @Imani_Barbarin: Disabled people, myself included, have BEEN saying this is a mass disabling event. 

Show of hands: how many of you cou…",2021-03-01T17:27:23.000Z
824419942661574656,2,Kisha890,RT @Kisha890: The fact that the Chicasaw Nation is vaccinating settlers BEFORE THE FREEDMEN should tell you everything you need to know abo…,2021-03-01T06:51:56.000Z
3140868280,5,sailorrooscout,RT @sailorrooscout: Something fascinating is happening and we currently have studies underway looking more into this. Doctors are speaking…,2021-03-01T13:06:24.000Z
188369254,2,VDHgov,RT @VDHgov: Virginia to begin offering one-dose #COVID-19 #vaccine next week following federal approval of a third vaccination that has bee…,2021-03-01T03:16:14.000Z
402458269,2,imnatecorddry,RT @imnatecorddry: Hi LA friends... that vaccine access code you are getting texted and emailed from pals that begins with “LA2S...” is int…,2021-03-01T01:34:30.000Z
18009561,2,MontgomeryCoMD,RT @MontgomeryCoMD: ICYMI! County Health Officer Dr. Travis Gayles was interviewed on 60 minutes tonight. @MoCoDHHS,2021-03-01T00:38:37.000Z
40068395,2,LaTrioli,"RT @LaTrioli: Watching #allenvsfarrow and seeing footage of paediatric polio wards, children paralysed in beds, adults in iron lungs and ju…",2021-03-01T17:19:19.000Z
